,title,overview,genre_ids,id
3054,The Curious Dr. Humpp,A doctor kidnaps young couples and performs bizarre experiments on them.,"[27, 878]",39020
3055,Nocturnal Animals,"Susan Morrow receives a book manuscript from her ex-husband – a man she left 20 years earlier – asking for her opinion of his writing. As she reads, she is drawn into the fictional life of Tony Hastings, a mathematics professor whose family vacation turns violent.","[18, 53]",340666
3056,The Secret World of Arrietty,"14-year-old Arrietty and the rest of the Clock family live in peaceful anonymity as they make their own home from items ""borrowed"" from the house's human inhabitants. However, life changes for the Clocks when a human boy discovers Arrietty.","[14, 16, 10751]",51739
3057,Hellraiser: Hellworld,Pinhead returns to terrorize computer hackers who have opened a virtual Lament Configuration on the website Hellworld.com.,"[27, 53]",12699
3058,顧巢．抾箬仔,,[10770],858902
3059,Mission: Impossible II,"With computer genius Luther Stickell at his side and a beautiful thief on his mind, agent Ethan Hunt races across Australia and Spain to stop a former IMF agent from unleashing a genetically engineered biological weapon called Chimera. This mission, should Hunt choose to accept it, plunges him into the center of an international crisis of terrifying magnitude.","[12, 28, 53]",955
3060,Bloodsport,"U.S. soldier Frank Dux has come to Hong Kong to be accepted into the Kumite, a highly secret and extremely violent martial arts competition. While trying to gain access into the underground world of clandestine fighters, he also has to avoid military officers who consider him to be AWOL. After enduring a difficult training and beginning a romance with journalist Janice Kent, Frank is given the opportunity to fight. But can he survive?","[28, 18]",11690
3061,Mr. Six,"Many years ago Mr. Six was a notorious gangster. That was back when there was still such a thing as honour among thieves, when criminals earned respect and maintained principles. These days Mr. Six is all but forgotten, a living relic residing in a narrow alley.  One day Six's son, Xiaobo, is abducted by some spoiled punks after he scratches their precious Ferrari. Mr. Six realizes that he must do whatever it takes to get his son back — even if that means returning to the life he thought he had left behind.","[80, 28, 18]",357940
3062,The Little Vampire,"Based on the popular books, the story tells of Tony who wants a friend to add some adventure to his life. What he gets is Rudolph, a vampire kid with a good appetite. The two end up inseparable, but their fun is cut short when all the hopes of the vampire race could be gone forever in single night. With Tony's access to the daytime world, he helps them to find what they've always wanted.","[10751, 12, 35, 14]",24100
3063,Eliminators,"A former US Federal Agent must abandon the witness protection program and come out of hiding when his London home is invaded in error due to a wrong address. When the event ends with multiple homicides, the news triggers those hunting him to send Europe's most dangerous assassin to kill him. Now on the run with his daughters life in jeopardy, a determined father must get her to safety before the people he's been hiding from tracks him down.",[28],421313
3064,Basic Instinct,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,"[53, 9648]",402
3065,The Cokeville Miracle,"On May 9, 1986, a small ranching community in Wyoming experiences a divine intervention when a couple detonates a bomb inside a crowded classroom.","[9648, 18, 36, 10751, 53]",339060
3066,Fantastic Four: Rise of the Silver Surfer,"The Fantastic Four return to the big screen as a new and all powerful enemy threatens the Earth. The seemingly unstoppable 'Silver Surfer', but all is not what it seems and there are old and new enemies that pose a greater threat than the intrepid superheroes realize.","[12, 14, 28, 53]",1979
3067,The Collector,"Desperate to repay his debt to his ex-wife, an ex-con plots a heist at his new employer's country home, unaware that a second criminal has also targeted the property, and rigged it with a series of deadly traps.","[27, 53]",21407
3068,Recoil,"A cop turns vigilante after his family is murdered, exacting vengeance on the killers - and then on all criminals who have slipped through the system.","[28, 80]",91333
3069,Hellbound: Hellraiser II,"Doctor Channard is sent a new patient, a girl warning of the terrible creatures that have destroyed her family, Cenobites who offer the most intense sensations of pleasure and pain. But Channard has been searching for the doorway to Hell for years, and Kirsty must follow him to save her father and witness the power struggles among the newly damned.",[27],9064
3070,7 Guardians of the Tomb,An innocent discovery of a well-preserved mummified Emperor from 200 BC China unearths a 2000 year old nightmare - a secret that should have remained buried.,"[28, 12, 27]",409582
3071,Maggie,"There's a deadly zombie epidemic threatening humanity, but Wade, a small-town farmer and family man, refuses to accept defeat even when his daughter Maggie becomes infected. As Maggie's condition worsens and the authorities seek to eradicate those with the virus, Wade is pushed to the limits in an effort to protect her. Joely Richardson co-stars in this post-apocalyptic thriller.","[27, 18, 9648]",287424
3072,Seven Pounds,An IRS agent with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,[18],11321
3073,High School Musical 3: Senior Year,"It's almost graduation day for high school seniors Troy, Gabriella, Sharpay, Chad, Ryan and Taylor – and the thought of heading off in separate directions after leaving East High has these Wildcats thinking they need to do something they'll remember forever. Together with the rest of the Wildcats, they stage a spring musical reflecting their hopes and fears about the future and their unforgettable experiences growing up together. Will their final show break them apart or bring them together for the greatest moment in Wildcat history?","[10749, 35, 18, 10751, 10402]",11887
3074,A Princess for Christmas,"After her sister and brother-in-law's tragic death, an American woman who is the guardian for her young niece and nephew is invited to a royal European castle for Christmas by her late brother-in-law's father, the Duke of Castlebury. Feeling out of place as a commoner, she is determined to give her family a merry Christmas and surprises herself when she falls for a handsome prince.","[35, 10751, 10770, 10749]",79113
3075,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","[12, 18, 10751]",1265
3076,Skiptrace,A detective from Hong Kong teams up with an American gambler to battle against a notorious Chinese criminal.,"[28, 35, 53, 9648]",270774
3077,Amores Perros,"A fatalistic car crash in Mexico City sets off a chain of events in the lives of three persons: a young man aching to run off with his sister-in-law, a supermodel, and a homeless man. Their lives are catapulted into unforeseen circumstances instigated by the seemingly inconsequential destiny of a dog.","[18, 53]",55
3078,Zombie Night,Zombies come out at night and two families must survive until morning.,[27],219247
3079,Newness,"In contemporary Los Angeles, two millennials navigating a social media–driven hookup culture begin a relationship that pushes both emotional and physical boundaries.","[10749, 18]",434203
3080,Tapped Out,"A disgruntled teenager, sent to do community service at a rundown Karate school, enters an MMA tournament to face the man who killed his parents.","[28, 18]",257447
3081,Trolls Holiday,"When the eternally optimistic Poppy, queen of the Trolls, learns that the Bergens no longer have any holidays on their calendar, she enlists the help of Branch and the rest of the gang on a delightfully quirky mission to fix something that the Bergens don't think is broken.","[12, 16, 35, 10751, 10770, 14, 10402]",484510
3082,Casino,"In early-1970s Las Vegas, low-level mobster Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger.","[80, 18]",524
3083,Mary Poppins Returns,"Mary Poppins returns to the Banks family and helps them evade grave dangers by taking them on magical, musical adventures.","[14, 10751, 35]",400650
3084,Diary of a Wimpy Kid,"Greg Heffley is headed for big things, but first he has to survive the scariest, most humiliating experience of any kid’s life – middle school! That won’t be easy, considering he’s surrounded by hairy-freckled morons, wedgie-loving bullies and a moldy slice of cheese with nuclear cooties!","[35, 10751]",33217
3085,Cosmoball,"Cosmoball is a mesmerizing intergalactic game of future played between humans and aliens at the giant extraterrestrial ship hovering in the sky over Earth. A young man with enormous power of an unknown nature joins the team of hot-headed superheroes in exchange for a cure for his mother’s deadly illness. The Four from Earth will fight not only to defend the honor of their home planet in the spectacular game, but to face the unprecedented threat to the Galaxy and embrace their own destiny.","[878, 12]",517096
3086,Code 8,"In Lincoln City, some inhabitants have extraordinary abilities. Most live below the poverty line, under the close surveillance of a heavily militarized police force. Connor, a construction worker with powers, involves with a criminal gang to help his ailing mother. (Based on the short film “Code 8,” 2016.)","[878, 28, 80, 53, 18]",461130
3087,Lionheart,"Lyon Gaultier is a deserter in the Foreign Legion arriving in the USA entirely hard up. He finds his brother between life and death and his sister-in-law without the money needed to heal her husband and to maintain her child. To earn the money needed, Gaultier decides to take part in some very dangerous clandestine fights.",[28],9399
3088,Resident Evil: Keeper's Diary,A researcher in Umbrella labs leaves behind a disturbing video diary.,[27],471666
3089,Inkheart,"The adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative.","[12, 10751, 14]",2309
3090,Horns,"In the aftermath of his girlfriend's mysterious death, a young man awakens to strange horns sprouting from his temples.","[18, 14, 53]",149509
3091,The Haunting of La Llorona,"The screams of the children echo throughout the night as a violent reminder of a demon of the past. La Llorona, a paranormal force has returned and seeks the blood of the innocent, proving that the legend is real.",[27],610394
3092,The King of Staten Island,"Scott has been a case of arrested development ever since his firefighter father died when he was seven. He's now reached his mid-20s having achieved little, chasing a dream of becoming a tattoo artist that seems far out of reach. As his ambitious younger sister heads off to college, Scott is still living with his exhausted ER nurse mother and spends his days smoking weed, hanging with the guys — Oscar, Igor and Richie — and secretly hooking up with his childhood friend Kelsey. But when his mother starts dating a loudmouth firefighter named Ray, it sets off a chain of events that will force Scott to grapple with his grief and take his first tentative steps toward moving forward in life.","[35, 18]",579583
3093,Ringu 2,"While investigating the horrifying death of her boyfriend, Mai Takano learns about a videotape haunted by the spirit of a disturbing girl named Sadako, which kills anyone who watches it exactly one week later. When her boyfriend’s son, Yoichi, starts to develop the same psychic abilities as Sadako, Takano must find a way to keep the boy and herself from becoming the next victims.","[27, 9648, 878]",9669
3094,Midnight in the Switchgrass,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.","[80, 9648, 53, 28]",693113
3095,Rendel,"A Finnish superhero, a masked vigilante Rendel seeks for revenge and fights against VALA, the huge criminal organization.","[14, 28, 80]",397852
3096,For the Sake of Vicious,"An overworked nurse returns home to find a maniac hiding out with a bruised and beaten hostage. When an unexpected wave of violent intruders descend upon her home, it becomes a fight for survival.","[28, 27, 9648]",722780
3097,Messengers 2: The Scarecrow,"The family man farmer John Rollins is stressed with his financial situation: the crows and the lack of irrigation are destroying his crop of corn; the bank is near closure of his mortgage; he does not have credit to fix the water pump or to buy seeds; and his marriage is in crisis and his wife Mary is giving too much attention to her friend Tommy. When John accidentally discovers a hidden compartment in the barn, he finds a creepy scarecrow but his son Michael makes him promise to destroy it. However, his neighbor Jude Weatherby visits him, gives a six-pack of beer to the abstemious John and convinces him to put the scarecrow in the cornfield. Out of the blue, the life of John changes: the crows die; the pump works again irrigating the land; and the banker responsible for the closure has an accident and dies. However, he feels that his land is possessed by something evil that is threatening his beloved family.",[27],20441
3098,Demolition Man,"Simon Phoenix, a violent criminal cryogenically frozen in 1996, escapes during a parole hearing in 2032 in the utopia of San Angeles. Police are incapable of dealing with his violent ways and turn to his captor, who had also been cryogenically frozen after being wrongfully accused of killing 30 innocent people while apprehending Phoenix.","[80, 28, 878]",9739
3099,My Son,"When a man's only son goes missing, he travels to the town where his ex-wife lives in search of answers. To play a man whose life is clouded by mystery, McAvoy will not be given a script of dialogue.","[80, 18, 9648]",750253
3100,Justice League: Crisis on Two Earths,"A heroic version of Lex Luthor from an alternate universe appears to recruit the Justice League to help save his Earth from the Crime Syndicate, an evil version of the League. What ensues is the ultimate battle of good versus evil in a war that threatens both planets and, through a devious plan launched by Batman's counterpart Owlman, puts the balance of all existence in peril.","[28, 12, 16, 878]",30061
3101,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.","[28, 36, 10752]",855
3102,Superman/Batman: Apocalypse,"Batman discovers a mysterious teen-aged girl with superhuman powers and a connection to Superman. When the girl comes to the attention of Darkseid, the evil overlord of Apokolips, events take a decidedly dangerous turn.","[878, 28, 12, 16, 10751]",45162
3103,The Cobbler,"Max Simkin repairs shoes in the same New York shop that has been in his family for generations. Disenchanted with the grind of daily life, Max stumbles upon a magical heirloom that allows him to step into the lives of his customers and see the world in a new way. Sometimes walking in another man's shoes is the only way one can discover who they really are.","[14, 35, 18]",238215
3104,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.","[28, 878, 12, 35, 10751]",88751
3105,The Grudge,"After a young mother murders her family in her own house, a detective attempts to investigate the mysterious case, only to discover that the house is cursed by a vengeful ghost. Now targeted by the demonic spirits, the detective must do anything to protect herself and her family from harm.","[27, 9648]",465086
3106,Universal Soldier,"An American soldier who had been killed during the Vietnam War is revived 25 years later by the military as a semi-android, UniSols, a high-tech soldier of the future. After the failure of the initiative to erase all the soldier's memories, he begins to experience flashbacks that are forcing him to recall his past.","[53, 28, 878, 80]",9349
3107,3096 Days,A young Austrian girl is kidnapped and held in captivity for eight years. Based on the real-life case of Natascha Kampusch.,[18],166666
3108,Holidate,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.","[35, 10749]",615665
3109,Terrifier 2,"After being resurrected by a sinister entity, Art the Clown returns to Miles County where he must hunt down and destroy a teenage girl and her younger brother on Halloween night.  As the body count rises, the siblings fight to stay alive while uncovering the true nature of Art's evil intent.","[27, 53]",663712
3110,Leal,Former Colonel Fernandez is appointed Minister of the National Anti-Drug Agency (SENAD) and purges the special forces to fight the first of many battles against drug trafficking on the border of Paraguay and Argentina.,"[28, 80, 18]",540871
3111,Lie with Me,"Happily unattached, the sexually voracious Leila satisfies her desires with a host of rapidly changing bed partners, unconcerned about the emotional consequences. But that all changes when she meets an artist looking for a deeper commitment.",[18],14174
3112,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,[27],806
3113,Zombies! Zombies! Zombies!,"A drug experiment gone wrong produces a league of blood-thirsty zombies. It is up to a small band of exotic dancers trapped in a gentleman's club to fight back. Together they must rely on their wits and skills to survive the night, and pray that they don't become victims of the flesh-eating zombies!","[27, 35]",24948
3114,Les Misérables,"An adaptation of the successful stage musical based on Victor Hugo's classic novel set in 19th-century France, in which a paroled prisoner named Jean Valjean seeks redemption.","[36, 18]",82695
3115,Batman: Assault on Arkham,Batman works desperately to find a bomb planted by the Joker while Amanda Waller sends her newly-formed Suicide Squad to break into Arkham Asylum and recover vital information stolen by the Riddler.,"[53, 16, 28, 80]",242643
3116,The Girl Who Leapt Through Time,"When 17-year-old Makoto Konno gains the ability to, quite literally, ""leap"" backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.","[14, 16, 18, 878]",14069
3117,Outlier,"After a public scene was caused by her abusive boyfriend, James, Olivia Davis flees the relationship with the help of a kind stranger, Thomas. Fearing for her safety from James, Olivia stays with Thomas for a while. Meanwhile, Thomas is working on a mystery project that Olivia only gets glimpses of. Not trusting herself and being eaten up by past trauma, she decides it's time to leave. Fearing for her safety out there on her own, Thomas is forced to confront and take action to keep Olivia safe. She is now forced to take action, find out what is going on, and escape her trauma.","[27, 53, 878, 18]",856421
3118,Return of the Tooth Fairy,"The Tooth Fairy is back. 15 years after the events of the first movie, Corey, now grown up but mentally scarred has gone to a class reunion. However, the Tooth Fairy is back, and this time - You better have flossed properly.",[27],708336
3119,Jurassic Park,"A wealthy entrepreneur secretly creates a theme park featuring living dinosaurs drawn from prehistoric DNA. Before opening day, he invites a team of experts and his two eager grandchildren to experience the park and help calm anxious investors. However, the park is anything but amusing as the security systems go off-line and the dinosaurs escape.","[12, 878]",329
3120,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.","[18, 10749]",26022
3121,The Smurfs: The Legend of Smurfy Hollow,"When Brainy Smurf is favored to win the annual Smurfberry Hunt for the ninth year in a row, Gutsy Smurf sets out to discover how Brainy wins every year. Gutsy’s investigation takes him into spooky Smurfy Hollow–and right into Gargamel’s trap! Can Brainy and Gutsy, with the help of Smurfette, put aside their rivalry before Gargamel captures them–or worse, they come face-to-face with the legendary ghost, the Headless Horseman?","[35, 16, 10751, 14]",220845
3122,Batman Returns,"While Batman deals with a deformed man calling himself the Penguin, an employee of a corrupt businessman transforms into the Catwoman.","[28, 14]",364
3123,From Hell,Frederick Abberline is an opium-huffing inspector from Scotland Yard who falls for one of Jack the Ripper's prostitute targets in this Hughes brothers adaption of a graphic novel that posits the Ripper's true identity.,"[27, 9648, 53]",768
3124,To the Bone,A young woman dealing with anorexia meets an unconventional doctor who challenges her to face her condition and embrace life.,[18],401104
3125,Eden Lake,"Eden Lake is a relentlessly tense and immaculately paced horror-thriller about modern youth gone wild. When a young couple goes to a remote wooded lake for a romantic getaway, their quiet weekend is shattered by an aggressive group of local kids. Rowdiness quickly turns to rage as the teens terrorize the couple in unimaginable ways, and a weekend outing becomes a bloody battle for survival.","[27, 53]",13510
3126,Daytime Shooting Star,"Fifteen-year-old country girl Suzume Yosano has to move to Tokyo to live with her uncle due to her father's transfer. She bumps into a mysterious man who ends up taking her to her uncle's place after she gets lost. Turns out, Suzume will be seeing him a lot more often once she starts school because... he's her homeroom teacher?!",[10749],433950
3127,Fleet Girls Collection KanColle Movie Sequence,"The movie starts off after the events of Episode 3, when Kisaragi had sunk. The Mikawa Fleet (Furutaka, Aoba, Kako, Kinugasa and Tenryuu) are in the middle of Night Battle. Choukai uses Searchlight and gets medium damage, but they win in the end. A New Fleet Girl gets ""dropped"", emerging from the sea. It is Kisaragi. Kisaragi is brought back to the temporary base in Solomon Islands, but she is suffering from PTSD and has amnesia, unable to remember anyone from back in the anime, excluding Mutsuki...","[28, 16, 878, 10770, 10752]",412383
3128,A Cure for Wellness,"An ambitious young executive is sent to retrieve his company's CEO from an idyllic but mysterious ""wellness center"" at a remote location in the Swiss Alps but soon suspects that the spa's miraculous treatments are not what they seem.","[27, 9648, 878, 53]",340837
3129,Village of the Damned,"In a small English village everyone suddenly falls unconscious. When they awake every woman of child bearing age is pregnant. The resulting children have the same strange blond hair, eyes and a strong connection to each other.","[27, 878]",11773
3130,Free Willy 2: The Adventure Home,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,"[10751, 12, 18]",9073
3131,St. Vincent,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",[35],239563
3132,The Art of Racing in the Rain,"A family dog - with a near-human soul and a philosopher's mind - evaluates his life through the lessons learned by his human owner, a race-car driver.","[35, 18, 10749]",522924
3133,Gonjiam: Haunted Asylum,"The crew of a horror web series travels to an abandoned asylum for a live broadcast, but they encounter much more than expected as they move deeper inside the nightmarish old building.","[27, 9648]",508642
3134,Devil's Knot,The savage murders of three young children sparks a controversial trial of three teenagers accused of killing the kids as part of a satanic ritual.,"[80, 18, 53]",152792
3135,I Don't Know How She Does It,"A comedy centered on the life of Kate Reddy, a finance executive who is the breadwinner for her husband and two kids.","[10749, 35]",70868
3136,Shazam! Fury of the Gods,The further adventures of crime-fighting superhero Shazam.,"[35, 28, 14]",594767
3137,The Scorpion King,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.","[14, 12]",9334
3138,Alien³,"After escaping with Newt and Hicks from the alien planet, Ripley crash lands on Fiorina 161, a prison planet and host to a correctional facility. Unfortunately, although Newt and Hicks do not survive the crash, a more unwelcome visitor does. The prison does not allow weapons of any kind, and with aid being a long time away, the prisoners must simply survive in any way they can.","[878, 28, 27]",8077
3139,The Italian Job,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.","[28, 80]",9654
3140,Mary Shelley,"The love affair between poet Percy Shelley and Mary Wollstonecraft Godwin resulted in the creation of an immortal novel, “Frankenstein; or, The Modern Prometheus.”","[18, 10749]",332283
3141,Deuce Bigalow: Male Gigolo,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",[35],10402
3142,Suspiria,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,[27],11906
3143,Kung Fu Hustle,"Set in Canton, China in the 1940s, the story revolves in a town ruled by the Axe Gang, Sing who desperately wants to become a member. He stumbles into a slum ruled by eccentric landlords who turns out to be the greatest kung-fu masters in disguise. Sing's actions eventually cause the Axe Gang and the slumlords to engage in an explosive kung-fu battle. Only one side will win and only one hero will emerge as the greatest kung-fu master of all.","[28, 35, 80, 14]",9470
3144,Psycho-Pass: The Movie,"Year 2116—The Japanese government begins to export the Sibyl System unmanned drone robots to troubled countries, and the system spreads throughout the world. A state in the midst of a civil war, SEAUn (the South East Asia Union), brings in the Sibyl System as an experiment. Under the new system, the coastal town of Shambala Float achieves temporary peace and safety. But then SEAUn sends terrorists to Japan. They slip through the Sibyl System and then attack from within. The shadow of a certain man falls on this incident. In charge of the police, Tsunemori travels to Shambala Float to investigate. The truth of justice on this new ground will become clear.","[16, 878, 28]",296917
3145,Trouble with the Curve,"Slowed by age and failing eyesight, crack baseball scout Gus Lobel takes his grown daughter along as he checks out the final prospect of his career. Along the way, the two renew their bond, and she catches the eye of a young player-turned-scout.","[18, 10749]",87825
3146,Suicide Squad,"A group of professional commandos have to rescue a young female hostage from the drug cartel. Once in the jungle, they're being killed one by one by a fearful enemy.",[],670892
3147,Fate/stay night: Unlimited Blade Works,"Shirou Emiya finds himself an unwilling participant in a deadly competition where seven Mages summon heroic spirits as servants to duel each other to the death. They compete for the chance to make a wish from the Holy Grail, which has the power to grant any wish. Shirou is unskilled as a mage and knows nothing of the Holy Grail War, but he and his servant, Saber, enter into a temporary partnership with another Mage, Rin Tohsaka. However, problems arise between Shirou and Rin's servant, Archer, who seems to seriously despise him.","[28, 14, 16]",46304
3148,Taxi 5,"A police officer who's transfered in the police of Marseille gets assigned to take down a group of Italian robbers who drive the powerfull Ferrari's with the older niece of Daniel, a terrible driver who gets the legendary white taxi.","[35, 28]",434355
3149,Halloween The Hunt,"Taking place on the same night as Halloween Returns (2019), comes the highly anticipated, next and second chilling chapter in Zagan King’s Halloween fan film story, Halloween: The Hunt. After failing to kill stubborn survivor John (Dagon Harmon) and taking three bullets from former psychiatrist, Dr. Lee (Zagan King), John was sent to his temporary home, where he’s being protected for Myers' attempt on his life while being guarded by a deputy named Keith (Keith Womack) and Sheriff Jackson (Bronson Kittell). Suddenly, Dr. Lee arrives at the home and tells Sheriff Jackson, Deputy Keith, and John that Michael has escaped and is still out there. So they then decide to go hunt for Michael themselves. Unfortunately, they find out that the Shape is nearby and is getting closer and closer to reaching his favorite victim. Find out who lives or dies in Halloween: The Hunt.","[27, 53]",756459
3150,Return to Halloweentown,"As Halloweentown prepares to celebrate its 1,000th anniversary, Marnie Piper and her brother Dylan return to Witch University, where trouble is in session from the Sinister Sisters and from someone who's plotting to use Marnie's powers for evil.","[10751, 14, 35, 10770]",34204
3151,Porno Girls,A politician goes to a brothel and learns his daughter works there,[80],615801
3152,Open Season: Scared Silly,"The humans and animals believe a werewolf is on the loose, and former hunter Shaw uses the opportunity to re-open the season. Boog, Elliot, and Mr. Weenie have to face their fears and find the werewolf to get the season closed permanently.","[16, 35, 10751, 12]",382517
3153,True Lies,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.","[28, 53]",36955
3154,The Clovehitch Killer,A picture-perfect family is torn apart after Tyler finds a cache of disturbing images in his father's possession. He begins to suspect that the man he trusts most in the world may be responsible for the murder of 13 women ten years prior.,"[9648, 53, 80, 18, 27]",544431
3155,Headshot,"A young man washes ashore, his memory gone - but his past comes back to haunt him after he is nursed back to health and his killing ability is needed when he takes on a powerful drug lord.","[28, 53]",403605
3156,Stonehearst Asylum,"A Harvard Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",[53],207933
3157,Rurouni Kenshin Part III: The Legend Ends,"Shishio has set sail in his ironclad ship to bring down the Meiji government and return Japan to chaos, carrying Kaoru with him. In order to stop him in time, Kenshin trains with his old master to learn his final technique.","[28, 12, 18, 14]",221732
3158,Alan Saldaña: Locked Up,"Mexican comedian Alan Saldaña is back, poking gentle fun at himself and parceling advice, especially about how to stay married and how to be parents.",[35],836487
3159,Worth,"Kenneth Feinberg, a powerful D.C. lawyer appointed Special Master of the 9/11 Fund, fights off the cynicism, bureaucracy, and politics associated with administering government funds and, in doing so, discovers what life is worth.","[18, 36]",649394
3160,Blow,"A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.","[80, 18]",4133
3161,After We Leave,"A sci-fi drama about a man struggling to find his wife, who he abandoned six years ago, before their visa to emmigrate to an off-world colony expires.","[878, 18]",599399
3162,Taxi 2,A cabdriver and a cop race to Paris to rescue a love interest and the Japanese minister of defense from kidnappers.,"[28, 35]",2332
3163,The Punisher,"When undercover FBI agent Frank Castle's wife and son are slaughtered, he becomes 'the Punisher' -- a ruthless vigilante willing to go to any length to avenge his family.","[28, 80, 18]",7220
3164,All My Life,"It was a chance meeting started by one of Sol’s friends trying to chat up Jennifer. However, in the end, it was those two who hit it off. Sol enjoyed Jen’s smile, her effort, and how silly she could be. Jen enjoyed Sol’s cooking, his athleticism, and that he would join her in fun moments. As you can imagine, love bloomed, and things got serious. Jen’s investment in Sol led to her pushing him to follow his dreams and even move in to save money. Sol’s investment in Jen well, it led to him proposing. But what started as a liver tumor grew into full-on cancer, so with a diagnosis of 6 months to live, Sol and Jennifer try to make the best of it.","[10749, 18]",632322
3165,Respect,The rise of Aretha Franklin’s career from a child singing in her father’s church’s choir to her international superstardom.,"[10402, 18, 36]",592863
3166,The Host,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.","[28, 12, 10749, 878, 53]",72710
3167,Blair Witch,Students on a camping trip discover something sinister is lurking beyond the trees.,"[53, 27]",351211
3168,The Haunting,"Dr. David Marrow invites Eleanor Vance, Luke Sanderson, and Theo to the eerie and isolated Hill House to be subjects for a sleep disorder study. The unfortunate guests discover that Marrow is far more interested in the sinister mansion itself — and they soon see the true nature of its horror.","[27, 53, 14, 9648]",11618
3169,Resident Evil: Degeneration,"A zombie attack brings chaos to Harvardville Airport. Leon Kennedy and Claire Redfield , who fought the sinister Umbrella Corporation during the Raccoon City tragedy 7 years ago, are back. In high-octane Resident Evil style, they're ready to battle a rogue warrior who is seeking revenge after his family was killed in Raccoon City. The deadly G-Virus is unleashed and a new mutated monster rampages.","[16, 27, 28, 878]",13648
3170,"One Piece: Episode of Chopper Plus: Bloom in the Winter, Miracle Cherry Blossom","It is the second film to focus on Chopper, as it is a retelling of the Drum Island storyline from the manga. It features Franky, Nico Robin, and the Thousand Sunny, who weren't present in the original version.","[28, 16, 12, 35]",44731
