,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
355,False,,[],891100,et,Kahe poole vahel,"A young medic decides to escape the devastating horrors of war and wanders off into the endless snowy wilderness. Unexpectedly, he crosses paths with a family who has set a table in the cold fields.",2.057,,2021-11-14,In Between,False,0.0,0
356,False,,[],891081,de,Drecks Kleingeld,"A neurotic waitress with a phobia of coins struggles with visions of the microscopic world of dirt and germs. As she fights to control her darkest fears, reality falls apart piece by piece.",2.557,,2021-11-14,Coins,False,0.0,0
357,False,/9r7Fcy88bxCPMxbQ7VJzlkytzJ4.jpg,"[16, 10751]",527766,sv,Bamse och dunderklockan,"Bamse's friends go on a quest to find the Thunderbell, the ingredient that makes Bamse strong. Meanwhile, the sly Reinard pretends to be a good guy to supplant Bamse as the hero of the town and win the affections of Mickelina.",2.65,/fubFvOkefKQvUwTryWYPeHNroIe.jpg,2018-12-21,Bamse and the Thunderbell,False,10.0,2
358,False,/xkHHtuOG4JdP8yTa15P10QJrtj7.jpg,[99],883827,fr,Elles dansent,,2.433,/6NKPf2Y7i7g7ZGpVLCHLwUsGnh0.jpg,2021-11-17,Elles dansent,False,0.0,0
359,False,,[99],718093,fr,Loin de vous j'ai grandi,"For a long time, Nicolas has been getting by on his own. He is now 13 years old, loves the story of Ulysses and Jack London's books, and lives in a foster home in the Bruche valley with his friend Saef, who travelled from far away across the sea. Together they go into the woods to listen to their music and talk about girls or mopeds. Or to run away. From time to time, Nicolas sees his mother for a christening, a trip to the fairground, or a soda. Soon, he will have to find his place.",3.0,/1OkOm57teaSO3GHkcVR4vNUJlru.jpg,2021-11-17,Far From You I Grew,False,0.0,0
360,False,/tGcHYu2HIlRY9a2G5O4cQBI9Pzo.jpg,[99],891073,de,Überleben,"After years of a physically disintegrating daily routine on the streets of Kassel, the 27-year-old Leon finally wants to beat his heroin addiction. Following a failed robbery, he hopes to find his way back to life in a therapy facility.",1.511,,2021-11-19,Survive,False,0.0,0
361,False,/q5TisojAvrD11z5KesTCKfOyMUg.jpg,[18],633742,fr,La déesse des mouches à feu,Catherine is a teenager going through adolescence just as her parents are getting a divorce. Her social life is no better as bullies and boys add to the pressure of growing up in the chaotic '90s.,2.865,/m9ZNXcfSZ6JCkRSuUUZxgueGRRd.jpg,2020-09-25,Goddess of the Fireflies,False,0.0,0
362,False,,[],878603,uk,Віджатися. Перший підхід,"One fine rainy Sunday, Rita stopped lying to herself: she went outside, saw a strange bicycle, got on it and went to the nearest sports club, see what was there and how. It's time to lose weight. Going down into the hitherto unknown dungeon, Rita found herself in a strange world with its rules and heroes. What happened to Margarita there, underground, and was she able to get out into the sunlit world?",2.007,/2rQcj0WwoLLwYiFTCRauUEzmhnj.jpg,2021-11-19,Squeeze. The First Approach,False,0.0,0
363,False,,[18],614282,pt,Medida Provisória,"In a dystopian future, the Brazilian government decrees a measure that forces black citizens to migrate to Africa in an attempt to return to their origins. Seeing themselves in the center of terror, two cousins take refuge in an apartment, where they debate social and racial issues, and share the same yearning for the change of country.",2.953,/i8eZamTiHZRo5pyTyyeMCzqeCv0.jpg,2021-11-25,Executive Order,False,0.0,0
364,False,/HpxiMyn0b6TSBjxrgGAJKXWisk.jpg,[],891145,en,Lontano,"Ibrahim is an African immigrant in Italy. Working as an delivery man during the Covid-19 pandemic, he struggles to make a living. Far away from his family, Ibrahim tries to make more money from the drug trade to afford the return journey to his country, but everything goes wrong.",2.278,/gQDK9dXWzVW5mdP9hTW412u3tfH.jpg,2021-11-16,Lontano,False,0.0,0
365,False,,[],878307,en,Serkar,"This archer has often fought to stay alive, but never before did he fight to save his daughter's life against something evil.",2.778,/x28Cz9EAjl5TR1U1RhJhqaHniWv.jpg,2021-11-16,Serkar,False,0.0,0
366,False,,"[35, 18]",860776,ml,ഭീമൻ്റെ വഴി,,2.251,/iL01JsgdpcgrYyscyJR8xeAyhf0.jpg,2021-11-19,Bheemante Vazhi,False,0.0,0
367,False,/uBPnVOBIrj3L01vOHqbFyJVsqOT.jpg,[18],740467,cn,濁水漂流,"Just out of jail, Fai finds a spot on a street corner where other homeless people welcome him. But he doesn’t get much time to settle in. The police soon chase them away, and their possessions disappear into a garbage truck. Young social worker Ms Ho thinks it’s time to fight this in court. In the meantime, Fai and his friends have other concerns.",2.881,/o69kQuqF0DiSX8iDKpImuwVie9Q.jpg,2021-06-03,Drifting,False,8.0,3
368,False,,[],891078,pl,Astronaut,"A woman feels that she is losing the meaning of life, she is unable to feel anything. The magical power of the moonlight begins to attract her.. She falls in love with it and makes a serious decision.",2.145,,2021-11-15,Astronaut,False,0.0,0
369,False,,[18],886835,en,Light Fingers,"It’s moving day. Sahar and Omar are new in town. When Sahar runs down to the local supermarket to grab some first-night essentials, the owner of the store leaves her in an uncomfortable situation. She returns to the apartment where her and Omar’s stagnant relationship leaves them speechless. Later, when Omar visits an old friend, we slowly unravel what undying love entails and how it can be threatened by routine and monotony.",1.426,/eHmYe8qkv5gCTB3XF43PBr1W4pF.jpg,2021-11-20,Light Fingers,False,0.0,0
370,False,/kZsmP78lPsfdvUVK4UaujVTm3ub.jpg,[18],736225,pl,Jak najdalej stąd,"Ola sets off to Ireland to bring her father's body back to Poland after he dies in a building site accident. But never mind her dad, Ola wants to know if he had saved money for the car he had promised her. Dealing with foreign bureaucracy in her own streetwise way, Ola will get to know her father.",1.84,/9x8JBZSGQK4UNVh7W6sfjrLJu72.jpg,2020-09-25,I Never Cry,False,7.4,8
371,False,,"[18, 36]",670243,fr,Adieu Monsieur Haffmann,"Paris 1942. François Mercier is an ordinary man who only aspires to start a family with the woman he loves, Blanche. He is also the employee of a talented jeweler, Mr. Haffmann. But faced with the German occupation, the two men will have no other choice but to conclude an agreement whose consequences, over the months, will upset the fate of our three characters.",2.843,,2021-11-10,Adieu Monsieur Haffmann,False,0.0,0
372,False,,[99],812493,es,Las cercanas,"An enormous Steinway & Sons piano dominates a cramped and untidy apartment in Buenos Aires, belonging to the 91-year-old twin sisters Isabel and Amelia Cavallini. Once they formed a celebrated piano duo with a blossoming career in the United States. Just as the instrument is actually a little too big for their modest residence, the sisters’ personalities no longer seem to fit their now fragile bodies. In this final part of her trilogy on old age and art (preceded by Las cinéphilas and Le temps perdu), María Alvarez follows these elderly ladies as they shuffle along the path of their memories, which surround them in every corner of their house.",2.832,,2021-11-17,Near and Dear,False,0.0,0
373,False,/ll3U1B0MYfDqIbkE4BfSEpFQWIE.jpg,[99],871434,it,Raffaello alle Scuderie del Quirinale,,1.409,/qGoju4KtGfyVvbLdBnJSgFOrlQR.jpg,2021-10-12,Raffaello alle Scuderie del Quirinale,False,0.0,0
374,False,,[],891092,de,Eigenheim,"An elderly couple, Monika and Werner, lives in an apartment in Munich. One day they get a notice of termination due to the intended occupation by owner. The new landlord, a young mother, wants to move into the premises with her family.",1.89,/ta05yVoSHU1hHij9akozluALxHK.jpg,2021-11-15,Rooms,False,0.0,0
375,False,,"[18, 35]",889607,th,ไสหัวไป นายส่วนเกิน,"Phakgad , a dreamy girl who encounters monsoons in her life that makes her quit her job abruptly, her boyfriend betrayed her, and worse, finds herself suffering from lymphoma.",2.071,/mCq19o3PBl1mOK7OBwLM9rhQkMq.jpg,2021-11-18,Go Away Mr. Unknown,False,0.0,0
376,False,/4iAenrxxT9GvaCuwKIXBSx5UtT8.jpg,[99],891323,fr,Casting Nelly,,2.784,/nqZ8LlABGucTZJ523syrD1kzbJh.jpg,2021-11-14,Casting Nelly,False,0.0,0
377,False,/qGe1zq7WeO7hQeHQPxlTB9yjQC7.jpg,[18],655181,es,Libertad,"The Vidal family is spending a summer on Catalonia’s gorgeous Costa Brava with their Alzheimer-affected grandmother Ángela. Overprotected and shy, 14 year-old Nora goes through a difficult time after her parents’ separation, but what looked like another tedious, sad summer for Nora, turns into a dangerous coming of age experience with the arrival of Libertad, the wild 15-year daughter of Ángela’s Colombian caretaker.",2.797,/k8SvXjguCyJKoA1CrohcxXmt3ab.jpg,2021-10-04,Libertad,False,6.0,1
378,False,/dv5NOxG6BMK49y5U7Ygg8M1qMPV.jpg,[878],866370,ta,ஜாங்கோ,,1.99,/dEsyVsBnJBEiBi7yBY3BAVZOw2U.jpg,2021-11-19,Jango,False,0.0,0
379,False,,[99],887908,en,Choose Your Own Father,"""Choose Your Own Father"" is derived from extensive archival research into John Latham's early history in Zambia, employing personal histories of Latham's father and interweaving these with those of the filmmaker's own.",2.142,/ogYHLyEvzClDJ0wMzihK8irUZNa.jpg,2021-10-20,Choose Your Own Father,False,0.0,0
380,False,,[18],869851,en,Cinta Bete,"When Bete Kaebauk, who lives in Atambua, NTT, started getting her period, she was “introduced” by her own father, Fritz Manek, that she was ready for a marriage proposal. Emilio was the first man Bete fell in love with. They both like it. But Emilio wanted to be a priest. Alfredo's presence for a moment made him happy. Despite having different social classes and Alfredo being unable to pay the dowry for his marriage, Bete decides to elope with Alfredo. Bete's life is not as beautiful as he imagined. He gets violent treatment from Alfredo. Bete forced to return home pregnant. On the way, the baby died in her womb. He rages like a madman and keeps him locked up in his house. Emilio who has become a brother returns to his village and tries to treat Bete as one of his congregation. He put Bete in the rectory, and took care of her. Alfredo did not accept it and together with several residents went to the rectory.",2.566,/f1s8QdHBXDioC1LZXbuo7wyT1Jf.jpg,2021-11-18,Cinta Bete,False,0.0,0
381,False,,"[36, 18, 10749]",858022,uk,Чому я живий,"Mariupol. Pre-war life in a small Ukrainian town on the shore of the Azov Sea, with a good family life, quarrelsome neighbors, amateur opera, denunciations to the NKVD, and a dance floor in the city garden, the persecution of religion and, of course, with love.",2.744,/ffyoclxOO228JdLha6zTNCof0ZH.jpg,2021-11-04,Why I'm Alive,False,0.0,0
382,False,/lRFAjHmx5foEU89AaTxj7Ppjvr2.jpg,[18],719463,fr,Haute couture,"Esther is at the end of her career as Head Seamstress at Dior Avenue Montaigne workshop. One day, she gets her handbag stolen in the metro by a 20 years old girl, Jade. Instead of calling the police she decides to take care of Jade. She sees in her the opportunity to pass on her skills, the craft of dressmaking, her only wealth. In the frenetic world of Haute Couture, Esther will give Jade la beauté du geste, a way to reach beyond herself.",2.744,/e7tSj5QIQd2tpd5nh1uO8Cnf9O.jpg,2021-11-10,Haute Couture,False,0.0,0
383,False,,[99],718221,en,Joy Womack: The White Swan,"Joy grew up in a typical American family. She always wanted to be a ballet dancer and moved to Russia when she was 15 to follow her dream. Without a word of Russian, not completely fit for the physical requirements of Russian ballet dancers, Joy shows her strength and dedication to ballet and accomplishing her dreams. We follow Joy’s personal and professional life: from her daily challenges, injuries, performances to becoming a ballet dancer with Bolshoi Theatre group and then prima ballerina of Kremlin Ballet, where she has performance of her lifetime - Swan Lake, before closing this chapter of her life and leaving Russia to pursue new opportunities.",2.744,/pWhpoxceQuSyashXI6tgayGgElD.jpg,2021-11-13,Joy Womack: The White Swan,False,0.0,0
384,False,/pU6Z9HaAtcNUjx0bPHNSedodfAr.jpg,[99],787694,cn,Dear Future Children,"Three young female activists in Uganda, Hong Kong and Chile in a united front for the future, in an inflamed film by a merely 21-year-old filmmaker.",2.734,/r55MFp8xVS5JU8EBNd5PybQdq9O.jpg,2021-11-19,Dear Future Children,False,0.0,0
385,False,/ePpLd2g3RJX2h9UGdb7RjfqlCiu.jpg,"[12, 10751]",680447,de,Ostwind  - Der große Orkan,"Due to the sudden outbreak of a hurricane, a traveling circus, famous for its stunning numbers with horses, calls into the small German estate of Kaltenbach. Soon, Ari realizes that one of the horses of this circus, named Orcan, is in mortal danger. Together with the boy Carlo and their faithful friend, the horse Ostwind, they try to save Orkan from the cruel owner of a traveling circus. However, the shrewd director unravels their audacious plan. And Ostwind's horse is also in trouble. Ari and Carlo have very little time to rectify the situation and save Ostwind.",2.73,/7TT9KcGYUn5B1e1duCYI7nwmjFE.jpg,2021-07-29,Windstorm: The Great Hurricane,False,3.0,1
386,False,,[35],852042,cs,Ztraceni v ráji,"Evžen lives a bohemian life in Prague. An unexpected trip back to his homeland Switzerland confronts him with the smuggled crocodile Karlchen, his father’s sustained delusion and the grotesque charm of the bourgeoisie.",2.31,,2021-11-18,Lost in Paradise,False,0.0,0
387,False,,[99],890113,tg,Rhythms of Lost Time,"Globalisation, politics, and religion are ruthlessly stamping out the last remnants of traditional culture in Tajikistan. Today, many of these ancient traditions survive only in the mountains, where music and dancing still accompany people in joy and sorrow, just as they did a thousand years ago. After hearing a recording of a Tajik instrument called the maddoh many years ago, British musician Leo Abrahams was struck by its unusual beauty, and travelled to Tajikistan in an attempt to hear the music in person. In Rhythms of Lost Time, Leo travels the country and meets local residents, who introduce him to the hospitable and rich culture of Tajikistan. Together, they draw back the curtain on the challenges that traditional culture and the Tajik people have faced both in the past, and in the present day.",2.709,,2021-11-14,Rhythms of Lost Time,False,0.0,0
388,False,/ckBd4viHqeni29dGNTM1Q7mrmo4.jpg,"[18, 35]",681349,de,Nebenan,"Berlin, the Prenzlauer Berg district. Daniel is a movie star accustomed to success. His loft apartment is stylish and so is his wife, and the nanny has the children under control. Everything is tip-top, bilingual and ready for him to jet off to an audition in London where a role in an American superhero film awaits the celebrated German-Spanish actor. Popping into the local bar on the corner, he finds Bruno sitting there. As transpires by the minute, Bruno has been waiting for this moment for a long time. And so this eternally overlooked man – one of reunification's losers and a victim of the gentrification of what was once East Berlin – takes his revenge. With Daniel as his target...",2.687,/4dADNgqXJ3Jg3n9vsdrH1vL2nvX.jpg,2021-07-15,Next Door,False,7.6,6
389,False,/9xl8uxDunJFB8LA37DM7GhR6L82.jpg,"[18, 36, 10752]",621705,ar,1982,"During the 1982 invasion of Lebanon at a secular mixed school in the mountains above Beirut, 11-year-old Wissam tries to tell a classmate about his crush on her, while his teachers on different sides of the political divide, try to mask their fears.",2.581,/xBc5HhaUecGhEbfByqVY9kC3krI.jpg,2019-09-23,1982,False,8.1,9
390,False,,[],891155,pl,Cold Blow Lane,"While Wilson questions the future as a hooligan more and more, Liam runs, almost blindly, from fight to fight and doesn't listen to any of Wilson's concerns. In an attack of revenge Liam dies, which leaves Wilson alone with his thoughts.",2.503,,2021-11-16,Cold Blow Lane,False,0.0,0
391,False,,[],840576,de,Das Schwarze Quadrat,"VINCENT, a struggling art-thief and failed artist, stole Malewitsch’s legendary abstract painting the „Black Square”. The sale and handover to a Russian Oligarch and his designated art expert MARTHA is set to take place on a cruise ship. When Vincent and his younger partner NILS realise that their principal accomplice will not show-up to provide the boarding tickets and fake ID’s, they desperately overbear two men in order to sneak their way onto the ship. To their horror they quickly learn that their victims are part of the cruise ship’s entertainment act. Desperate not to blow their cover, Vincent and Nils take on their roles as David Bowie and Elvis Presley doubles with varying degrees of success. Despite his best efforts, Vincent’s talents hardly convince the passengers and it does not take long until various crew members discover their true identities and the value of their loot. A wild goose chase for the “Black Square” breaks loose in the belly of the cruise ship…",2.401,/fLFmh6XnixgpzGd08xkmbL9XFRj.jpg,2021-11-25,The Black Square,False,0.0,0
392,False,,[18],601188,fr,Ouistreham,"Marianne Winckler, a well-known author, goes to live in northern France to research for her new book on the subject of job insecurity. Without revealing her true identity, she gets hired as a cleaner, working with a group of other women. In this new role, she experiences financial instability and social invisibility first-hand. But she also discovers mutual assistance and solidarity, strong bonds shared by these behind-the-scenes working women.",2.673,/rBxKNyi3G9Huws52hjVdIdVkfrI.jpg,2021-11-17,Between Two Worlds,False,0.0,0
393,False,,[18],651671,fr,Maudit !,"On the Island of La Riunione, a French district in the Indian Ocean, a young native kills his friend in a fit of rage.",2.644,/q1ygxf7FgphTQechCZ73bcSQbal.jpg,2021-11-17,Maudit !,False,0.0,0
394,False,/jU4YtFTQYLSH84P92usLkDoCeT9.jpg,"[18, 10749]",876189,cn,喜歡妳是妳,"The co-directorial debut of advertising director Ng Wing-shan and actor Yeung Chiu-hoi tells an affecting tale of female friendship and unlikely first loves. Nam and Yuet have been best friends since their school days. On the night before Yuet’s wedding, Nam recalls their time together in school, when they shared a relationship that was more than friendship, but also perhaps not quite love. This lovingly nostalgic and bittersweet film offers a unique feminine twist on the well-worn youth romance formula.",2.643,/nm9ZwJpJnsgo3n0LoWpCRe72NHL.jpg,2021-11-25,The First Girl I Loved,False,0.0,0
395,False,/3cFc7mmYd6xoZ8A8zM8ElslSHKS.jpg,"[35, 14]",715874,it,Una famiglia mostruosa,,2.643,/dzAPkAj2bZZLarC0dVeYtaNId41.jpg,2021-11-25,Una famiglia mostruosa,False,0.0,0
396,False,,[27],891983,en,The Unkind,"In 2008, six friends from NY decide to vacation together in Italy, they think they are in for a smooth and easy two weeks full of beers, partying, and fun. Their vacation soon turns sinister when strange thing starts to happen and more than that when they learn of the mansions devastating history and realize that there is more to the house than anyone could have expected. After accidentally they find a book that take them to a sealed grave, they unleash an ancient witch, A STRIGE, an unnamed and unstoppable demoniac force thirsty of blood. The group goes out of control the mansion and the forest surrounding with no success, the witch claim them to certain death, one after the other. Ashley, the more empathetic of the group, wakes up with a start on her apartment in NY city, she is shocked, flight tickets for Italy on the table in front of her and his boyfriend Nick is taking a shower......was it only a dream?...or perhaps a premonition?",2.621,/dIVAoYst8fU5gpE3K9BaXSiYmYm.jpg,2021-11-25,The Unkind,False,0.0,0
397,False,,[18],586813,de,Hannes,"Born at the same place, on the same day, Hannes and Moritz grow up to be inseparable friends. But one day a tragic motorcycle accident will change their lives forever, leaving Hannes in a coma with a slim chance of recovery. Moritz refuses to give up on his friend and puts his own life aside to ensure Hannes is always loved and surrounded by life and laughter. Trying to stand his ground, Moritz will then embark on an inspiring and life-changing journey, realizing that every day is worth celebrating and proving their friendship is stronger than ever.",2.605,/6Ls64SMZ3fx3WYCUx4lt4bBtw6e.jpg,2021-11-25,Hannes,False,0.0,0
398,False,,[99],882976,ku,Safia,"Safia is an intimate portrait of the life of a young Iraqi girl post-ISIS. Set in the lavish nature of mount Sinjar, the film observes the psychological impact of war and atrocities on the young Yazidi girl and her family. At the tender age of twelve, Safia assumes the role of a mother rather than a carefree child. The film is a poetic depiction of life in the shadows of conflict.",2.148,/qxIkUxhm24CWxW7TMUvwn9c3vV3.jpg,2021-11-20,Safia,False,0.0,0
399,False,,"[14, 10749]",737671,id,Akhirat: A Love Story,Plot unknown.,2.591,/rmX7JTxAQOkFKXQL1bxDKsxPB7M.jpg,2021-11-25,Akhirat: A Love Story,False,0.0,0
400,False,,[99],891067,pl,Brave,"Cébé decides to return to Haiti to finally perform a ceremony she should have performed 24 years ago, following the death of her mother, a Vodou priestess. She hopes to put an end to the misfortunes that have befallen the family.",1.718,,2021-11-19,Brave,False,0.0,0
401,False,/5kvP7skOgpG60Z5CdkYy9xg11a.jpg,[99],873595,fr,"Permaculture en France, un Art de vivre pour demain",,2.59,/b6t2favomBPtEoWo3mXJOZFw1Bk.jpg,2021-11-17,"Permaculture en France, un Art de vivre pour demain",False,0.0,0
402,False,,[99],882963,ar,An Evening with Laila,"A short documentary about the life and true story of Laila Abdulaziz, a pioneer of music in the Arabian Gulf and staple of Kuwaiti history who had a vision for the future that no one was ready for, not even herself.",1.897,/AmTrMKqO6ko0vjOHlwIv3OpIfdC.jpg,2021-11-20,An Evening with Laila,False,0.0,0
403,False,,[],889117,ja,幕が下りたら会いましょう,,2.579,/8sgNvKTRzEtMsqW4rimIucpPr8Y.jpg,2021-11-25,幕が下りたら会いましょう,False,0.0,0
404,False,/u8rSioNLsYoar1A9IKHLZjzTU3z.jpg,[18],819998,ru,Медея,"Having paid an impossible price for happiness, the heroine is trapped: this road leads only in one direction. Betrayed she seeks revenge.",2.542,/ob71qstHAyhf0bTTixqyhFrPxZn.jpg,2021-11-18,Medea,False,0.0,0
405,False,,"[10749, 35]",768102,cs,Vánoční příběh,,1.888,,2021-11-25,Vánoční příběh,False,0.0,0
406,False,,[18],703165,en,Lokkhi Chele,Lokkhi Chele is a Film my Kaushik Ganguly and Produced by Windows Enetertainment,2.535,/jx6ar9fxKX4keILB93UFacivkcX.jpg,2021-11-17,An Angel's Kiss,False,0.0,0
407,False,/kaoOAQS7NaERBeYGj68rzbeBnjG.jpg,[18],785199,fr,Tokyo Shaking,"March 11, 2011. The biggest tsunami Japan has ever expe- rienced triggers the Fukushima disaster. Risks are being downplayed but the foreign community in Tokyo is terrified by this tragic event and the fact that no one is capable of assessing its scope. Among them, Alexandra, a French executive newly arrived from Hong Kong to work in a bank, has to face this nuclear crisis. Torn apart between fol- lowing the company’s instructions and going back to her husband and children who are still in Hong Kong, she will find herself defending honor and given word, despite the pervading terror and chaos.",2.534,/bMXtrOxwNPzPheJwogfcqO5lmjQ.jpg,2021-06-23,Tokyo Shaking,False,5.6,9
408,False,,[18],883023,pt,Sol,,2.523,/a8Pt43EDRVenFzL8KAyGR0GZocT.jpg,2021-11-18,Sol,False,0.0,0
409,False,,[35],890592,da,Niki Topgaard Og Simon Langhoff - Den Store Samling,,2.107,/9HolZTJLYlnhNGFI13TzArHdPVc.jpg,2021-11-15,Niki Topgaard Og Simon Langhoff - Den Store Samling,False,0.0,0
410,False,,"[16, 18]",586945,fr,La Traversée,"A small village looted in darkness, a family forced to flee. The two oldest children, Kyona and Adriel, are quickly separated from their parents, facing the road of exile alone. They embark on a heroic journey which takes them from childhood to adolescence in search of shelter, peace, and the hope of finding refuge and their family. Crossing a continent torn apart by war and migrant persecution, these courageous siblings survive incredible challenges, before reaching a new world, free at last.",1.895,/eDv3y4biYkCYHSCRXfxOFHaECwr.jpg,2021-09-29,The Crossing,False,5.2,3
411,False,/bWgHdzIMV6RrQhhz861Sm9dMNeQ.jpg,[99],744879,ko,행복의 속도,"Many trekkers visit Oze, a wetland with breathtaking scenery. However, having a long and severe winter, the mountain lodges in Oze are only open from May to October. Vehicles are unable to pass through the wetlands; “botcah” (the traditional carriers manually transporting luggage), who carry packages of food and other materials on foot, are the only ones who can get to the lodges. Speed of Happiness sends respect to the botcah who have embodied values learned while walking every day and humbly accompany their daily lives. Walking along at the pace of each botcah, the film gazes at calluses, smiles, hardships, endurance, and hope. The solidity of their lives in Oze pounds our hearts and the taste of each season touches our skin.",2.467,/150sWzPokkLRHf2MEiAERFB8qKG.jpg,2021-11-18,Speed of Happiness,False,0.0,0
412,False,,"[18, 10749]",811711,id,12 Cerita Glen Anggara,Based on a novel by Luluk HF. Spin-off of 'Mariposa'.,2.46,/wzZuqxltlw9EmjhUrWkpjZGtU5V.jpg,2021-11-18,12 Cerita Glen Anggara,False,0.0,0
413,False,/3ux4JbFRXQtsBhHIfMY0Orni8UR.jpg,[10749],686235,kn,Mugilpete,Mugil Pete is a romantic entertainer movie directed By Bharat S Navunda and produced by Raksha and Vijay Kumar. The movie cast includes Manoranjan Ravichandran and Kayadu Lohar are played the main lead roles.,2.415,/fyWvn8LkHtXfDhUpSrEFGRs4Up7.jpg,2021-11-19,Mugilpete,False,0.0,0
414,False,,[16],878105,uk,Кам'янець-Подільський 1784,Short animated film about the city of Kamianets-Podilskyi in 1784. This is a short story about the events of that time. This is the story of the first flight of a balloon in the city of Kamianets-Podilskyi in 1784. And about how people and animals lived and behaved at that time.,1.698,/nQkF6nSu6g2G5NJxdbs9TvwKC14.jpg,2021-11-19,Kamianets-Podilskyi 1784,False,0.0,0
415,False,,"[80, 53]",878706,zh,门锁,A woman living alone starts to feel uneasy when she discovers traces of a stranger having been in her home.,2.194,/kvHG1PzzczdqDCV01GKXkDn8537.jpg,2021-11-19,The Door Lock,False,0.0,0
416,False,,[99],891070,it,Polepole,"A sentimental odyssey about the illusions and prejudices of a European man who goes to live in Zanzibar, told through his letters to his beloved woman, at a time when globalization and mass tourism are shaking up and transforming the tropical island, its people and culture.",1.772,/mE8ffpfiDHHe3kIYvZWsWBFjWjs.jpg,2021-11-18,"Slowly, Slowly",False,0.0,0
417,False,,[16],875640,en,Amazing Day at Home,"Animation short film about doing pleasant things, surrounding yourself with good energy and beautiful things, comes the balance of self-acceptance, an integral part of our modern world.",1.941,/bxZEnlnok1K2MGHe3BXSZrn6vJ9.jpg,2021-11-19,Amazing Day at Home,False,0.0,0
418,False,/dthNTFk9eSxQE8mnT0JMWcMOvXF.jpg,[18],853123,ro,Crai Nou,The film follows the psychological journey of a young woman to her dehumanizing process. Irina struggles to achieve higher education and escape the violence of her dysfunctional family. An ambiguous sexual experience with an artist will spur her intention to fight the violence in her family.,1.208,/a0OpxntITcFHfpnzy0gDnmV9zsL.jpg,2021-09-23,Blue Moon,False,0.0,0
419,False,/gfHfQihfBsRR3GQx08ZUqOdXY6M.jpg,"[16, 10751]",831827,en,Far From the Tree,Curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe.,1.902,/4PI4YeuyLWqcu96c2YuOBaKClRm.jpg,2021-11-24,Far From the Tree,False,0.0,0
420,False,/oWZghqaqkWN57VcfCr41M1PcWAh.jpg,[53],807185,it,America Latina,"Massimo Sisti has attained everything he could have desired. His wife Alessandra and daughters Laura and Ilenia are his raison d’être, the reward for a life rooted in self-sacrifice and honesty. Then the unforeseen bursts into this imperturbable and calm springtime: on a day like any other Massimo goes down to the cellar and the absurd takes possession of his life.",2.258,/4VreGfVBPa6udG3Ca1DUSzdb7YZ.jpg,2021-11-25,America Latina,False,0.0,0
421,False,,[],857252,cs,O čertovi a jiné vánoční pohádky,,2.106,,2021-11-25,O čertovi a jiné vánoční pohádky,False,0.0,0
422,False,,[18],882933,ar,The Mother is Back,"Kidnapped from her village in North Iraq by ISIS, just a few months after marrying Mohammed, a 25- year-old Yazidi woman named Ellan is released from captivity and returns home with a newborn child from the ISIS father.",1.859,/xtHa5l5L29fEau9CWme8JGocs7B.jpg,2021-11-20,The Mother is Back,False,0.0,0
423,False,/4AmhLopA62I4EoyoxknlF0uqi2N.jpg,[99],883834,fr,Les Mots de Taj,,1.645,/99Zlm4CxJ4blx8sQXvz6miTKEtg.jpg,2021-11-24,Les Mots de Taj,False,0.0,0
424,False,,"[28, 53]",834666,ml,കാവൽ,"Thampan and Antony are a long time best friends and business partners who owned a saw mill at Kattappana in the past. A family tragedy and its falling-out separates them for good. But now Antony and his family faces a grievous situation, and he is forced to ask his old friend for a help out. The timeline of the story spans over two generations",2.101,/wqfyeafsmYGHeAXi7TmfAfTTJbm.jpg,2021-11-25,Kaaval,False,0.0,0
425,False,,[],884819,ko,무덤이 웃기 전에,"Film has covertly been calling out to the blind crowd. The audience–crowd that had been pulled in and bound by the illusionary vanishing point of the theater's giant screen, seem to have been freed at last. They themselves have come to perform the functions of production, reproduction and propagation as the carriers of image such as film/pixel, and with the ubiquity of small luminous screens, the darkness of the 'old' theater is gradually fading.",2.098,,2021-11-25,Before a Sepulcher Laughs,False,0.0,0
426,False,/yfmHkflWbDMuz0kkHcr5zx2GK79.jpg,[18],587668,fi,Guled & Nasra,"Guled and Nasra are a loving couple, living in the outskirts of Djibouti city with their teenage son, Mahad. However, they are facing difficult times: Nasra urgently needs an expensive surgery to treat a chronic kidney disease. Guled is already working hard as a gravedigger to make ends meet.",1.252,/sGLUC7yNgI021BCmhbJ1pWOluB8.jpg,2021-08-28,The Gravedigger’s Wife,False,0.0,0
427,False,/xqFbu2ZnLqsWIvXkiY31FKskJa6.jpg,[18],666429,fi,Ensilumi,"Bahman, Mahtab, Ramin and Donya Mehdipour are enjoying a perfect summer in a small Finnish town. Their routines are fractured by a negative decision on their application for asylum by the Finnish Immigration Service. But life must go on and the 13-year-old Ramin is about to enter an entirely new school, junior high. The Mehdipours use their last chance to appeal but continue their everyday lives, fuelled by their exceptionally positive outlook and attitude.",1.985,/pfnlNM2TeDNWwXIGj20Bp3C2NQa.jpg,2020-10-16,Any Day Now,False,7.6,5
