,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
148,False,/jqBtRpHKjxXR5eSswPMKfo0wOAI.jpg,"[878, 35, 10749]",795813,de,Ich bin dein Mensch,"Alma is a scientist at Berlin's famous Pergamon Museum. In order to obtain research funds for her studies, she accepts an offer to participate in an extraordinary experiment. For three weeks, she must live with a humanoid robot with artificial intelligence designed to allow it to morph into that of her ideal life partner. Enter Tom, a machine in human form, created to make her happy.",9.02,/r8j4dGQat5sZKREHVlORe774BU4.jpg,2021-07-01,I'm Your Man,False,6.9,45
149,False,/vgssRsGoCq8AQnlcs8Sow8noj43.jpg,"[18, 36, 10752]",399178,en,Benediction,"The story of soldier and poet Siegfried Sassoon (1886–1967), who was decorated for bravery on the Western Front, and is best remembered for his angry and compassionate poems about the First World War, which brought him public and critical acclaim. Avoiding the sentimentality and jingoism of many war poets, Sassoon wrote of the horror and brutality of trench warfare and contemptuously satirised generals, politicians, and churchmen for their incompetence and blind support of the war.",5.597,/zyWvvtVvVDNuyCl2eNcYYnI4oIO.jpg,2021-12-23,Benediction,False,0.0,0
150,False,,[],674997,en,El Santo,Mexican feature film,6.886,,2021-12-31,El Santo,False,0.0,0
151,False,,[],675019,en,La Bruja y el Demonio,Mexican feature film,7.615,/gacxzrtC7991e57RwYQArFravuC.jpg,2021-12-31,La Bruja y el Demonio,False,0.0,0
152,False,/2mnTP90bGvHlqPhbuOWbPgl2CkU.jpg,"[53, 9648, 878]",800762,en,Sensation,"When a lowly postman is inducted into a top-secret superhuman DNA program at a research facility, it's revealed that he'll be able to receive, control and send information based on the senses of others.",4.601,/m2SRHUkcnGrD2Srigchw42sRoNu.jpg,2021-12-31,Sensation,False,0.0,0
153,False,,[14],823223,en,Co-Incidence,"A love triange between a dead woman, a psychic, and the woman he's in love with.",5.659,/lizRyuol4KJcQymjTo9v9cE82fR.jpg,2002-12-19,Co-Incidence,False,0.0,0
154,False,,[],675002,en,El Viaje del Abuelo,Mexican feature film,6.847,,2021-12-31,El Viaje del Abuelo,False,0.0,0
155,False,/eRKHZ4DGwJur2dCX03ILhmnnWma.jpg,[35],723294,fr,Un tour chez ma fille,"While her apartment is being renovated, Jacqueline is thrilled to be forced into spending “a few days” with her eldest daughter Carole and her son-in-law, who are both in couples therapy. These “few days” turn into “a few months”. Jacqueline quickly feels at home. She prepares dinners, monopolizes the television, reorganizes the kitchen... She is here, and no one knows for how long!",3.802,/hG4yUTzeWk7728l1C0xZzKLIPtJ.jpg,2021-06-16,"Knock, Knock, It’s Mom!",False,5.7,35
156,False,/hPCGfIjqTkT38u49uhFdmOKxUlK.jpg,"[36, 18]",744733,sv,Utvandrarna,"Based on the book by Vilhelm Moberg (published in 1949) depicting a few people emigrating from Sweden to the United States in the 1800s, and a remake of the 1971 film of the same name.",6.551,/3RbaSILAQNOQ4iNUJfh49A5gSQU.jpg,2021-12-25,The Emigrants,False,0.0,0
157,False,/cCa3L42wXAkTVLg3vvvPjy6JU8d.jpg,[18],588182,fi,Hytti nro 6,"A young Finnish woman escapes an enigmatic love affair in Moscow by boarding a train to the arctic port of Murmansk. Forced to share the long ride and a tiny sleeping car with a larger than life Russian miner, the unexpected encounter leads the occupants of compartment no. 6 to face major truths about human connection.",5.925,/xQoADB4Wh81KUEXyCR5uwwF5duA.jpg,2021-10-29,Compartment No. 6,False,7.6,35
158,False,/aL3CHP3poRSipr6apWS3Vd8gzBG.jpg,[27],641668,en,Seance,"At an elite boarding school for girls, six friends jokingly engage in a late night ritual, calling forth the spirit of a dead former student who reportedly haunts their halls. Before morning, one of the girls is dead, leaving the others wondering what they may have awakened.",8.073,/7gnWZMWPBFBLraWj8L5WcG1eI1u.jpg,2021-05-21,Seance,False,5.3,45
159,False,,[],894686,en,How to Please a Woman,"When her all-male house-cleaning business gets out of control, a mature woman must embrace her own sexuality, if she is to make a new life for herself.",6.969,/uyvNqhAdGITs6GfyrsJhYbKdwby.jpg,2021-12-27,How to Please a Woman,False,0.0,0
160,False,,[],675143,en,Los 33,Mexican feature film,7.066,/7Giv5kuwSUUolawSGmeoaDVnbZ7.jpg,2021-12-31,Los 33,False,0.0,0
161,False,/obzFkQF7zarWeLxfrBU3WnRbx1W.jpg,"[53, 27]",772148,es,La casa del caracol,A writer secludes himself in the mountains and falls in lust with local Berta. After realizing the oddities of the rural community the author starts to question the lines between reality and fiction.,3.982,/eFOV7VE0Tkjp7dWcuOqmH0Vwl9o.jpg,2021-06-11,The House of Snails,False,6.9,27
162,False,,"[80, 28]",619803,ko,범죄도시 2,"The sequel to the 2017 crime action movie ""The Outlaws"".",6.726,/sUK97eO2mgHqwQ2ZMLjpMvuon6M.jpg,2022-01-01,The Outlaws 2,False,0.0,0
163,False,,[27],849564,en,Huwag Kang Lalabas,"Three stories of haunting secrets, folklore, and urban legends.",5.493,/dXlh0LnGgzAMFhwBGtEIRVHF2nB.jpg,2021-12-25,Huwag Kang Lalabas,False,0.0,0
164,False,,[99],810351,es,Pornomelancholia,"Lalo (32) lives in Oaxaca, in a mountain town in southern Mexico, where he works in a factory. His parents don't know that he is a sex influencer. Nor do they know that he is HIV positive. Lalo spends all his time developing different characters. He auditions for a porn movie. ""Why do you want to do porn?"" they ask. ""Because I like to be seen."" Pornomelancholia reflects on the limits of intimacy in a time when everyday life and subjectivity have become a show for the gaze of others.",3.766,/whVP2HnkroVoTs1AUhph3n8UtNC.jpg,2021-12-31,Pornomelancholia,False,0.0,0
165,False,/tjOGpKpkatfFLJ2JKglslqfpKYI.jpg,"[35, 18]",712152,fr,Un triomphe,"Etienne, an often out of work but endearing actor, runs a theater workshop in a prison, where he brings  together an unlikely troupe of prisoners to stage Samuel Beckett’s famous play Waiting for Godot. When he is allowed to take the colorful band of convicts on a tour outside of prison, Etienne finally has the chance to thrive.",5.314,/p0Nr3XLdvIFEY5B4Pjf74yIO0F7.jpg,2020-08-28,The Big Hit,False,7.4,49
166,False,/99ELcYVIWtbNeP9qH4Ae6o3VAtn.jpg,"[18, 10749]",746131,fr,Les Olympiades,"Émilie meets Camille who is attracted to Nora, who crosses paths with Amber. Three girls and a boy – They’re friends, sometimes lovers and often both.",5.023,/qFnn1UkHguEnaKq9hW7fNRRm8EG.jpg,2021-11-03,"Paris, 13th District",False,7.4,51
167,False,/y50zJUQOP5NmdUj8vsyeSSar14B.jpg,"[35, 36]",745611,fr,Délicieux,"France, 18th Century. The prestige of a noble house depends above all on the quality of its table. At the dawn of the French Revolution, gastronomy still is a prerogative of the aristocrats. When talented cooker Manceron is dismissed by the Duke of Chamfort, he loses the taste for cooking. Back in his country house, his meeting with the mysterious Louise gets him back on his feet. While they both feed a desire of revenge against the Duke, they decide to create the very first restaurant in France.",5.53,/jFnT5TNGBSsD1GIfU8OhS9mXOgz.jpg,2021-09-08,Delicious,False,6.6,45
168,False,/o98SBN2WmNOQFA2isS2NVAsl7pF.jpg,[35],554375,fr,C'est la vie,,7.266,/ie96hFRmdWEqiSSegaT3K48yMzD.jpg,2020-12-30,C'est la vie,False,6.8,7
169,False,/qh5WTtefvu7d0KVVvkmOrPpsxzx.jpg,[],471850,en,"Rotterdam, I Love You","Several love stories set in one of the most interesting new cities in the world, Rotterdam.",3.715,/a7MIlTHsmOE1fvwGx9o7DZ8vpLi.jpg,2021-12-31,"Rotterdam, I Love You",False,0.0,0
170,False,,[],899298,en,Undying,A tragic car accident puts a woman in a two year coma. She wakes up to find her fiance' is dead and her friends have abandoned her. So she calls on an evil spirit to raise her fiance' from the dead and exact revenge. But revenge always comes with a price.,4.898,/AslujCpCEPVWp5bZEJS98r0EICf.jpg,2021-12-24,Undying,False,0.0,0
171,False,/5cFrRDLgf030lB7dzvlE8qONURr.jpg,"[99, 36]",822099,en,The Lost Leonardo,"London, England, 2008. Some of the most distinguished experts on the work of Italian artist Leonardo da Vinci (1452-1519) gather at the National Gallery to examine a painting known as Salvator Mundi; an event that turns out to be the first act of one of the most fascinating stories in the history of art.",5.242,/nVXECwOa4g5ZHND6dOxXjQ5bbpT.jpg,2021-08-20,The Lost Leonardo,False,5.5,2
172,False,/xLWYEwLdkSd3VRic9lAX5bJH5Am.jpg,[35],899946,de,Caveman - Der Kinofilm,,4.652,/sVeYRc34He0gxuC7RQflgMVlDMU.jpg,2021-12-23,Caveman - Der Kinofilm,False,0.0,0
173,False,/1qNHIOt7fqKTh1kv6j8hQFCFnDd.jpg,[18],776511,en,Jockey,"An aging jockey is determined to win one last championship, but his dream is complicated when a young rookie shows up claiming to be his son.",3.867,/zY7ZYjyCS2JQZs5uTTHTKW8fFhk.jpg,2021-12-29,Jockey,False,0.0,0
174,False,/zpuxjaDlHvk2ozr8LYuYHfOP4x8.jpg,[28],843729,ml,അജഗജാന്തരം,"Aranjali is all set to celebrate the annual temple festival. Some unforeseen chain of events involving an elephant, a few young men, a notorious criminal, a drama troop and some trouble-loving villagers brings complete mayhem to the place",5.02,/v1c8RLA64RN2PwTDcxho7yBYtKJ.jpg,2021-12-23,Ajagajantharam,False,0.0,0
175,False,/i5kvgD2JAT0025URJOYwWMUOeo1.jpg,[],890538,zh,不想一個人,"Loong, coming from the lower echelons of society, fantasizes about elevating his status through his relationship with affluent, well-to-do Olivia. However, he realises that for Olivia, he is nothing more than a means to allay her loneliness. Loong's half-sister, Chin-shah, is always there waiting for him, even though she knows Loong just wants comfort. This is a food chain of love and loneliness.",4.369,/sm8QydJ1ssMtdLuoXUO3ctETEi0.jpg,2021-12-24,Leave Me Alone,False,0.0,0
176,False,,[35],626724,en,Este Día,"A multi-generational bilingual comedy about the magic that happens over the course of a single day in New York, when lives and loves intersect in unexpected and meaningful ways, and people realize that there is more that unites us than divides us, on this day and every day.",3.93,,2021-12-31,Este Día,False,0.0,0
177,False,/eDrDpOMMoS1KJX64I8LVAfZzuUP.jpg,"[35, 10751]",637014,en,Tango Shalom,"When a Tango dancer asks a Rabbi to enter a dance competition, there’s one big problem—due to his Orthodox beliefs, he’s not allowed to touch her! But the prize money would save his school from bankruptcy, so they develop a plan to enter the competition without sacrificing his faith, and the bonds of family and community are tested one dazzling dance step at a time in this lighthearted fable.",3.48,/cXxZ65O45eVuBnvHsvGbe2NNGrS.jpg,2021-09-03,Tango Shalom,False,8.0,2
178,False,,[99],736848,fr,C'est toi que j'attendais,"Documentary on the event of having or getting children focuses on 2 couples already engaged in adoption ,a mother who gave birth anonymously and seeks her son 30 years later, and a teacher trying to find his own anonymous mother.",4.969,/nG81nmlUCwyTpUhuv1jDDaX7AZJ.jpg,2021-12-22,C'est toi que j'attendais,False,0.0,0
179,False,/dq6M58VE5mQhLJ2rFEZLNAmrWxz.jpg,[18],645689,en,The Duke,"In 1961, a 60 year old taxi driver stole Goya’s portrait of the Duke of Wellington from the National Gallery in London.  It was the first (and remains the only) theft in the Gallery’s history.  What happened next became the stuff of legend.",5.332,/fFeViNHhxXttSYZJH68mQuw3gj3.jpg,2021-07-23,The Duke,False,6.7,16
180,False,,[18],796157,km,ប៊ូឌីញ ស,"SAMNANG, 20, faces the demolition of his lifelong home in Phnom Penh and the pressures from family, friends, and neighbors which arise and intersect in this moment of sudden change.",4.709,/vJbB8auUGf0yGKzGS63pJ2yVW8N.jpg,2021-12-22,White Building,False,0.0,0
181,False,,[27],661791,es,La abuela,"A Paris model must return to Madrid where her grandmother, who raised her, has had a stroke. But spending just a few days with this relative turns into an unexpected nightmare.",5.371,/kwW0Dl0pl50Uq1MHuWuIwTehjsm.jpg,2022-01-05,The Grandmother,False,0.0,0
182,False,,"[12, 14]",662707,en,Starbright,"A young orphan escapes the realities of her life by fantasizing about, and then entering, a fairy tale world.",4.871,,2021-12-25,Starbright,False,0.0,0
183,False,,"[10749, 35]",801049,en,Jogira Sara Ra Ra,Upcoming Indian movie...,5.651,,2021-12-31,Jogira Sara Ra Ra,False,0.0,0
184,False,/ckBd4viHqeni29dGNTM1Q7mrmo4.jpg,"[18, 35]",681349,de,Nebenan,"Berlin, the Prenzlauer Berg district. Daniel is a movie star accustomed to success. His loft apartment is stylish and so is his wife, and the nanny has the children under control. Everything is tip-top, bilingual and ready for him to jet off to an audition in London where a role in an American superhero film awaits the celebrated German-Spanish actor. Popping into the local bar on the corner, he finds Bruno sitting there. As transpires by the minute, Bruno has been waiting for this moment for a long time. And so this eternally overlooked man – one of reunification's losers and a victim of the gentrification of what was once East Berlin – takes his revenge. With Daniel as his target...",2.804,/20LxZXPY1dJwlx7kOtKv7Seyfhh.jpg,2021-07-15,Next Door,False,7.6,7
185,False,,[],814785,cn,G風暴,,3.144,/qMQyPiNsle17jlBJCkcO9Q8c7sJ.jpg,2021-12-31,G Storm,False,0.0,0
186,False,/b1rwq8V90DdCJJbN9U6XGYvxkAY.jpg,[36],733713,sr,Принц Растко српски,The story of the life of a Serbian prince Rastko Nemanjić - Saint Sava.,5.544,/v4Kqgr59JTTYy2fbSoLckS2hFlz.jpg,2021-12-20,Prince Rastko of Serbia,False,0.0,0
187,False,,[18],871567,en,Turbo Cola,"With all of his friends headed to a party on the last night of 1999, Austin takes an extra shift at the Quality Mart gas station and is forced to look down the barrel of what it means to graduate high school and face a future stuck in his middle of nowhere hometown. He's got one night to make his dreams come true, legal or not, and he's taking it.",4.69,/fhwWg3rcDkp6EzFEefrTvaLqmUS.jpg,2021-12-22,Turbo Cola,False,0.0,0
188,False,,[],675099,en,The Finding of the End,Mexican feature film,3.639,,2021-12-31,The Finding of the End,False,0.0,0
189,False,,[],674973,en,Código Rojo,Mexican feature film,3.637,,2021-12-31,Código Rojo,False,0.0,0
190,False,,"[16, 14, 12]",507156,en,The Gools,"Starring Krista Feallock, Caroline Amiguet and directed by Farzad Dalvand. After learning to protect a truce among a community of animals, three young goats embark on an adventurous journey to keep a ceasefire intact throughout their society.",4.031,/wQkbRMCM90EELAtl9MJZSbLm4A1.jpg,2021-12-27,The Gools,False,0.0,0
191,False,,[],675083,en,Set Up,Mexican feature film,5.628,,2021-12-31,Set Up,False,0.0,0
192,False,,[],616158,es,El Chapulín Colorado 3D,"More agile than a turtle, stronger than a mice, nobler than a lettuce, his shield is a heart: this is the impossible story of how the Scarlet Grasshopper became the clumsiest and most amazing superhero of them all.",4.877,/jLiue4GbV1DC1GgHchC18O6nc1.jpg,2021-12-31,The Scarlet Grasshopper 3D,False,0.0,0
193,False,/47MjuLS65TVKQte8CsvOebED5Jn.jpg,[18],735726,fr,Tout s'est bien passé,"When André, 85, has a stroke, Emmanuelle hurries to her father’s bedside. Sick and half-paralyzed in his hospital bed, he asks Emmanuelle to help him end his life. But how can you honor such a request when it’s your own father?",4.676,/pfA9zBBfBS3bKfZcTghR0FsqWrJ.jpg,2021-07-18,Everything Went Fine,False,6.4,29
194,False,,[35],317942,en,Hypnotized,"The story about a hypnotist whose stage act is to give contrasting personalities to his audience members: but during one of his shows, after hypnotizing ten “victims”, he suffers a stroke and falls into a coma. The question is, then: how are these people supposed to come back to their normal lives?",6.121,/2b6opLypBuLFSPNoIajtj9chW2a.jpg,2021-12-31,Hypnotized,False,0.0,0
195,False,/Cyp0RzB7gQBMMfYN0XxWsEve3G.jpg,[18],821494,gu,Last Film Show,A 9-year-old boy in a remote village in India begins a lifelong love affair with cinema when he bribes his way into a rundown movie palace and spends a Summer watching movies from the projection booth.,4.536,/bc8ITVObpyuhyLb4gY9ik30lNO.jpg,2021-12-09,Last Film Show,False,0.0,0
196,False,/dheqCm8f1GKflvc0KOlIa9QpTjF.jpg,[35],756594,fr,Mince alors 2 !,,3.9,/xrzD3KJKRBGBbpHJTszu9R8X1hM.jpg,2021-12-22,Mince alors 2 !,False,0.0,0
197,False,/grYffPTLGqn8wToJ3bXqJ2MWbMY.jpg,"[14, 35, 18]",741694,sr,Небеса,"Three stories about the impact of three God's miracles in the medieval sense that happen to the film's heroes living in a post-communist society that, after half a century of atheism, re-learns about Christianity.",5.502,/krS87XkIO9SYLgmMHtJrGnlmv45.jpg,2021-12-20,Heavens Above,False,0.0,0
198,False,,[18],655168,ar,Mica,"Mica, 10, lives with his mother and sick father in a slum in the suburbs of Meknes, which is destined for destruction. A friend of his parents’, a handyman in a tennis club in Casablanca, takes him as his apprentice. Mica finds himself propelled into a whole new world where a new life awaits him. Mr. Slimani, a rich and cultured man and owner of the club, dreams of making his son Omar a tennis champion. To this end, he hires Sophia, a former French champion, as a private trainer. But Omar has very little talent and no passion for the sport. On the other hand, Sophia will eventually notice Mica and take him under her wing….",3.641,/enDEU3xyGroWL1lC56iuavvHjfA.jpg,2021-12-22,Mica,False,0.0,0
199,False,,[],675110,en,Woman Who Lives at the End of Time,Mexican feature film,3.346,,2021-12-31,Woman Who Lives at the End of Time,False,0.0,0
200,False,,[],671001,en,Breaking News,A unemployed and newly homeless father hijacks his local TV news station in a desperate attempt to offer his estranged (now hostaged) wife a once-in-a-lifetime scoop to launch her career as a reporter so she can provide for their children's futures.,3.344,/9ldtUS6m2bFk15JA5U21hOUxX6F.jpg,2021-12-31,Breaking News,False,0.0,0
201,False,/bmofc2bySQJY9fyahw28LKQRmPA.jpg,"[16, 10751, 35]",691091,sv,Bamse och Vulkanön,,5.369,/vXlNz0HHwMP6XyG3rpcPGuw1gTH.jpg,2021-12-22,Bamse och Vulkanön,False,0.0,0
202,False,,[27],772576,en,Forgiveness,"Three women mysteriously wake up in a hospital and discover that one of them is deaf, one is mute and the other one is blind; together they will have to figure out why they are there and how to get out.",4.573,/2fPUDg6WoYS7aD1ps2LnancVNt4.jpg,2021-12-31,Forgiveness,False,0.0,0
203,False,,[],675072,en,Plan de Vida 17,Mexican feature film,3.572,,2021-12-31,Plan de Vida 17,False,0.0,0
204,False,/zE5cibTZg9lZvv06tz2IcVlbShe.jpg,[18],664697,es,Lo invisible,"When Luisa, 45, returns from a psychiatric clinic after a bout with severe postpartum depression, she enters a new confinement in her dazzling home, surrounded by family members and a brigade of servants who expect her struggles to remain invisible. Unable to continue playing the role of the perfect housewife, Luisa's only escape is to waltz elegantly into madness.",5.318,/n3XmcyXMrZjKFGvKZ8awEdZj9oP.jpg,2021-12-31,Lo invisible,False,0.0,0
205,False,,[35],891691,ru,Джигалоу,"Moscow is a city of women! Both fatal, greedy beauties and naive, hungry for relationships, materially prosperous virgins live here in huge numbers. It is the latter that Vova and Edik use for their commercial purposes. Once the guys meet Olya and Rita, the widow and daughter of a recently deceased large businessman. The girls are rich and naive, their hearts and wallets are open. Edik and Vova are in anticipation of enrichment. But unexpected events make the heroes think that things are not so simple with Olya and Rita.",2.487,/4t6geTDkAVRryk6DGVIAPkjogDO.jpg,2021-12-30,Джигалоу,False,0.0,0
206,False,,[18],347622,en,Monty Clift,"During production of A Place in the Sun, Montgomery Clift meets the woman who will become his closest confidant and best friend, Elizabeth Taylor.",3.312,,2021-12-31,Monty Clift,False,0.0,0
207,False,,[],670943,en,Seeking Esperanza,"A romantic psychological gothic-thriller which tells the story of an Afghanistan war veteran suffering from amnesia, who finds himself awaking in a Mexican mental hospital. Soon after escaping, a flood of inescapable and horrific memories of the tragic murder of his family start to break through the surface as he falls in love with a mysterious and beautiful young woman who is not what she appears to be.",3.562,/uPo9yDrrIv2OmG2xaVc4OJkhQMB.jpg,2021-12-31,Seeking Esperanza,False,0.0,0
208,False,,[],778268,en,No Goodbyes,Reunion movie of Bea Alonzo and John Lloyd Cruz,3.56,,2021-12-31,No Goodbyes,False,0.0,0
209,False,/5Gzf1hZzDdCp6qG7m3OHpAkYC5H.jpg,"[35, 10749]",612491,it,Supereroi,"The story of a young couple who falls in love and struggles to keep its relationship alive going through tenderness and fights, lies and emotions, secrets and cheatings. A sentimental dramedy about couples and the effect of time passing on their relationships, posing a simple but profound question: what superpowers you need to have, to love each other your whole life?",4.507,/rzxFBzBCINTabO9eH31GYrTIfHE.jpg,2021-12-23,Superheroes,False,0.0,0
210,False,,[],675070,en,Perla,Mexican feature film,3.054,,2021-12-31,Perla,False,0.0,0
211,False,,"[28, 18]",497836,en,Gypsy Boy,Adapted from Mikey Walsh's wildly engrossing hit memoir of growing up in England's Romany Gypsy community in the 1980s.,3.797,/gsaMNFxuaK17vHo9WP93xXSBnJi.jpg,2021-12-31,Gypsy Boy,False,0.0,0
212,False,,[18],659988,fr,Madeleine Collins,"Judith manages a busy double life between Switzerland and France. On the one hand there's Abdel, with whom she has a little girl, and on the other Melvil, with whom she has two older boys. Gradually, this delicate balancing act built on lies, secrets, and constant to-ing and fro-ing, starts cracking up under the pressure. Caught in a trap, Judith decides to run away from it all and her situation soon spirals out of control.",5.615,/y8W8r5Y4TjqTKiX0iSaFQvH5ctw.jpg,2021-12-22,Madeleine Collins,False,0.0,0
213,False,,"[35, 80, 18, 9648, 53]",811741,id,Teka-Teki Tika,"A happy family whose lives complement each other. While celebrating his wedding anniversary with his family, a rich businessman was suddenly surprised by the appearance of a mysterious woman who claimed to be his biological child, Tika. Until finally the division in the family was inevitable. Behind all that, there is a big secret about Tika's identity.",4.244,/rp0GTDscf4mqR8mvH5r5XMPwseb.jpg,2021-12-23,Teka-Teki Tika,False,0.0,0
214,False,,"[35, 18]",326035,en,Shooting Clerks,"The biopic of how Kevin Smith bankrolled his $27,000 first film with maxed-out credit cards and became the darling of the Sundance Film Festival when Clerks debuted there in 1994.",5.288,/7WBXwSbFkz3YmyCXTdwzr48jVNi.jpg,2021-12-31,Shooting Clerks,False,0.0,0
215,False,,[],671283,en,Donde Corre el Agua,"Luca a teenage orphan leaves his home town Chipilo for Mexico city, in seek of fortune, where he will met Paulina, a 24 year old circus trapeze artist, who will teach him love and life in the circus.",4.287,/sUgni338KVWmBc6qyDZ2NcXcpLz.jpg,2021-12-31,Donde Corre el Agua,False,0.0,0
216,False,,[18],516502,en,Los Valientes,"The life of a gay, undocumented immigrant is drastically altered when circumstances take him to a conservative town in Pennsylvania.",3.78,,2021-12-31,Los Valientes,False,0.0,0
217,False,/cvlpLRB5wl7nODbmrFVtw6Twx2f.jpg,"[18, 36]",873962,sr,Опкољени,"Serbia, autumn 1942, The SS has dispatched 200 men to the mountains to flush-out Commander Nikola Kalabic after receiving intelligence from a local informer of his whereabouts. The commander is accompanied by an elite unit of his Royal Mountain Corp troops.",4.69,/h45EeL9lEgWhDQoMnoJZVhpDodf.jpg,2021-12-20,Besieged,False,0.0,0
218,False,/70Ebgn1ZfBQ8IqektswNt48pLiq.jpg,[16],690969,en,Valley of the Lanterns,An elderly grandmother has a big decision to make when it emerges that the hold she has on her past puts her family's future in jeopardy.,2.442,/bEc8WKnCOYFoC1jLQKP3mIQuvmY.jpg,2018-07-16,Valley of the Lanterns,False,6.0,3
219,False,,[18],837403,en,Station to Station,"With his life back East upended, a young man escapes to the electric anonymity of Las Vegas. When an intriguing offer puts him on an unexpected path, he learns how easily things left unresolved find a way of forcing their own resolution.",3.53,/ncxa8WQw0D3egLgv7VO6NEfpAzO.jpg,2021-12-31,Station to Station,False,0.0,0
220,False,,[],675075,en,Proyecto Interpol Mexico,Mexican feature film,4.029,,2021-12-31,Proyecto Interpol Mexico,False,0.0,0
221,False,,[99],911271,it,No Country For Young Men,"A retired bricklayer wants his grandson, who lives hundreds of miles away, to stay with him. Will he convince the young man despite the lack of opportunities in the country?",3.785,/ss8OehQRvJ5W2x1G4O4xRbn9Xv2.jpg,2021-12-21,No Country For Young Men,False,0.0,0
222,False,/rzTbkm1PXvBWqP90mPKURIz4oIV.jpg,"[10751, 35, 18]",662745,pt,Turma da Mônica: Lições,"In the sequel of Turma da Mônica - Laços, we follow Monica, Jimmy Five, Maggy and Smudge dealing with the consequences of a mistake made at school. At the same time, they face transformations from childhood to adolescence and are about to discover the value of friendship.",3.356,/gzaLnQ2CctXaHqatSlRbSVp8Bh4.jpg,2021-12-30,Turma da Mônica: Lições,False,0.0,0
223,False,/bnxMBP5qTCN35cjsdbfplM7LmcA.jpg,"[18, 37]",877841,en,West of Calico,"In 1849, two brothers travel to California in hopes of finding gold. After an arduous search they're now lost, low on food and the tension between them is starting to rise.",4.034,/w3MgUpJBvk3CEYMypmCXUht55ZR.jpg,2021-12-21,West of Calico,False,0.0,0
224,False,,[18],280412,en,Summer Crossing,The young daughter of a wealthy New York family falls for a parking attendant.,3.521,,2021-12-31,Summer Crossing,False,0.0,0
225,False,/e7EWZjoQDUjVcxaD0xYcfaCC9FM.jpg,[18],788935,fr,Twist à Bamako,"Mali, 1960. The youth of Bamako dance the twist to rock and roll music newly imported from the West and dream of political renewal. Samba, a young socialist, falls for spirited Lara during one of his missions to the bush. To escape her forced marriage, she secretly flees with him to the city. But Lara’s husband won’t let them be and the Revolution soon brings painful disillusions as they dream of a future together.",2.487,/thv06U2E3tyOD646VvE9uTAf7PD.jpg,2022-01-05,Mali Twist,False,0.0,0
226,False,,[99],914177,en,Marjorie Lawrence: The World at Her Feet,"Marjorie grew up in Winchelsea in country Victoria, Australia, dreaming of becoming an opera star like Dame Nellie Melba. In 1928 she went to Paris to study opera without knowing a word of French and having never heard of Richard Wagner.  In 1941, at the height her success, she was tragically cut down by polio and became completely paralysed. With the help of Australian nurse, Sister Kenny, Marjorie regained movement in her upper body and resumed her career in a wheelchair. In 1955, MGM made a movie of her life, ""Interrupted Melody"", starring Eleanor Parker and Glenn Ford, which won an Academy Award.",5.379,/pejISmtgBysoKblxhVA55Hm8DXI.jpg,2021-12-16,Marjorie Lawrence: The World at Her Feet,False,0.0,0
227,False,,[10749],914072,es,6 A. M.,,5.379,/9mL56egzjHbU92AyEqiVh26ttxZ.jpg,2021-12-14,6 A. M.,False,0.0,0
228,False,,"[10749, 18]",807282,ar,ريتسا,Haddad the Egyptian captain returns home after a journey of exile for more than fifty years to search for the remnants of adolescence and face many dramatic lines and people who are different in character in an exciting intertwining of human relations between all,5.379,/dVLIOH1jQzwWybpU0dxZF3vk9fP.jpg,2021-12-15,Ritsa,False,0.0,0
229,False,,"[16, 10751]",737071,ru,Masha and the Bear: Masha's Songs,,3.363,/gPQbUm0juJj6jWQphAI23pg924.jpg,2020-08-27,Masha and the Bear: Masha's Songs,False,0.0,0
230,False,/1FHRQQWhWuJoASPLyeXELMkvDpk.jpg,"[16, 12]",576925,ru,Бука. Моё любимое чудище,"A scandal in the royal family: the wayward princess Barbara escaped from the palace and went through the forest in search of a handsome prince. However, instead of the cherished meeting with her beloved, she is captured by Buka, the most dangerous robber of the kingdom. But it quickly becomes clear that the brisk princess is ready to turn Buka's life into a nightmare, just to reach her goal. So the restless Varvara begins to establish her own order in the forest.",2.294,/mrcwgVQ20zlPWxbfeMoSm5iZO29.jpg,2021-10-06,My Sweet Monster,False,0.0,0
231,False,/ogFIG0fNXEYRQKrpnoRJcXQNX9n.jpg,"[10752, 18, 36]",619930,no,Narvik,"April, 1940. The eyes of the world are on Narvik, a small town in northern Norway, source of the iron ore needed for Hitler's war machine. Through two months of fierce winter warfare, the German leader is dealt his first defeat.",4.231,/vnAYlETUpYGXJkQ25lp4dchDY9K.jpg,2021-12-25,Narvik: Hitler's First Defeat,False,0.0,0
232,False,/mp7ruSBQIw5vn52UmdPUoVymmXP.jpg,[53],488695,en,Baghdad in My Shadow,"A wide variety of Iraqis in exile meet at Café Abu Nawas in London, including the architect Amal, the poet Taufiq and the gay IT specialist Muhannad. They all want to finally feel free in London - something that was denied them in their homeland. But adversity threatens...",3.807,/qXXekIgH1rBoFuX6NKbUCwpEFO2.jpg,2019-11-28,Baghdad in My Shadow,False,7.3,4
233,False,,[],772447,es,Los vecinos,,3.513,,2021-12-31,Los vecinos,False,0.0,0
